Test name, Execution time, Result, Values
/20220315-MathProblems/STC_0114.smt2, 31.524289, Not SAT
/20220315-MathProblems/STC_0115.smt2, 15.336477, SAT, x = -12 y = 8 z = 11 
/20220315-MathProblems/STC_0116.smt2, 15.888317, SAT, x = -2 y = -1 z = 5 
/20220315-MathProblems/STC_0117.smt2, 16.206782, SAT, x = -2 y = 0 z = 5 
/20220315-MathProblems/STC_0118.smt2, 2.603731, SAT, x = -251 y = 122 z = 241 
/20220315-MathProblems/STC_0119.smt2, 16.082407, SAT, x = -14 y = -8 z = 15 
/20220315-MathProblems/STC_0120.smt2, 11.638227, SAT, x = -92 y = 46 z = 88 
/20220315-MathProblems/STC_0121.smt2, 32.563953, Not SAT
/20220315-MathProblems/STC_0122.smt2, 33.605468, Not SAT
/20220315-MathProblems/STC_0123.smt2, 14.103484, SAT, x = -37 y = -16 z = 38 
/20220315-MathProblems/STC_0124.smt2, 16.361595, SAT, x = -1 y = 0 z = 5 
/20220315-MathProblems/STC_0125.smt2, 0.026650, SAT, x = -300 y = 5 z = 300 
/20220315-MathProblems/STC_0126.smt2, 15.449167, SAT, x = -12 y = -7 z = 13 
/20220315-MathProblems/STC_0127.smt2, 9.389518, SAT, x = -118 y = -74 z = 127 
/20220315-MathProblems/STC_0128.smt2, 6.033740, SAT, x = -188 y = -96 z = 196 
/20220315-MathProblems/STC_0129.smt2, 15.337952, SAT, x = 1 y = 4 z = 4 
/20220315-MathProblems/STC_0130.smt2, 33.550680, Not SAT
/20220315-MathProblems/STC_0131.smt2, 31.966564, Not SAT
/20220315-MathProblems/STC_0132.smt2, 15.824489, SAT, x = -1 y = 2 z = 5 
/20220315-MathProblems/STC_0133.smt2, 11.052653, SAT, x = -91 y = -37 z = 93 
/20220315-MathProblems/STC_0134.smt2, 9.519882, SAT, x = -117 y = -93 z = 134 
/20220315-MathProblems/STC_0135.smt2, 14.535677, SAT, x = -28 y = -17 z = 30 
/20220315-MathProblems/STC_0136.smt2, 4.108998, SAT, x = -222 y = -206 z = 270 
/20220315-MathProblems/STC_0137.smt2, 15.781230, SAT, x = -30 y = -23 z = 34 
/20220315-MathProblems/STC_0138.smt2, 11.612087, SAT, x = -86 y = -77 z = 103 
/20220315-MathProblems/STC_0139.smt2, 31.155505, Not SAT
/20220315-MathProblems/STC_0140.smt2, 33.219777, Not SAT
/20220315-MathProblems/STC_0141.smt2, 9.039363, SAT, x = -139 y = 104 z = 116 
/20220315-MathProblems/STC_0142.smt2, 16.142124, SAT, x = -7 y = -3 z = 8 
/20220315-MathProblems/STC_0143.smt2, 31.830696, Not SAT
/20220315-MathProblems/STC_0144.smt2, 1.808071, SAT, x = -270 y = 157 z = 251 
/20220315-MathProblems/STC_0145.smt2, 16.132822, SAT, x = -8 y = -7 z = 10 
/20220315-MathProblems/STC_0146.smt2, 8.161288, SAT, x = -149 y = 108 z = 127 
/20220315-MathProblems/STC_0147.smt2, 13.136089, SAT, x = -56 y = -50 z = 67 
/20220315-MathProblems/STC_0148.smt2, 32.095696, Not SAT
/20220315-MathProblems/STC_0149.smt2, 30.780672, Not SAT
/20220315-MathProblems/STC_0150.smt2, 31.031889, Not SAT
/20220315-MathProblems/STC_0151.smt2, 9.358677, SAT, x = -121 y = 80 z = 108 
/20220315-MathProblems/STC_0152.smt2, 5.934255, SAT, x = -190 y = 94 z = 182 
/20220315-MathProblems/STC_0153.smt2, 4.935592, SAT, x = -213 y = -65 z = 215 
/20220315-MathProblems/STC_0154.smt2, 8.592010, SAT, x = -141 y = 70 z = 135 
/20220315-MathProblems/STC_0155.smt2, 9.225853, SAT, x = -125 y = 36 z = 124 
/20220315-MathProblems/STC_0156.smt2, 33.314711, Not SAT
/20220315-MathProblems/STC_0157.smt2, 33.946743, Not SAT
/20220315-MathProblems/STC_0158.smt2, 31.640810, Not SAT
/20220315-MathProblems/STC_0159.smt2, 3.215504, SAT, x = -238 y = -121 z = 248 
/20220315-MathProblems/STC_0160.smt2, 9.913250, SAT, x = -112 y = 42 z = 110 
/20220315-MathProblems/STC_0161.smt2, 3.810725, SAT, x = -232 y = -119 z = 242 
/20220315-MathProblems/STC_0162.smt2, 7.388638, SAT, x = -174 y = -129 z = 195 
/20220315-MathProblems/STC_0163.smt2, 12.035754, SAT, x = -76 y = -68 z = 91 
/20220315-MathProblems/STC_0164.smt2, 12.461925, SAT, x = -66 y = -59 z = 79 
/20220315-MathProblems/STC_0165.smt2, 31.368227, Not SAT
/20220315-MathProblems/STC_0166.smt2, 34.522233, Not SAT
/20220315-MathProblems/STC_0167.smt2, 32.065018, Not SAT
/20220315-MathProblems/STC_0168.smt2, 2.261863, SAT, x = -259 y = 116 z = 251 
/20220315-MathProblems/STC_0169.smt2, 15.037057, SAT, x = -7 y = 0 z = 8 
/20220315-MathProblems/STC_0170.smt2, 2.243091, SAT, x = -257 y = 179 z = 224 
