Test name, Execution time, Result, Values
/20220315-MathProblems/STC_0146.smt2, 0.187998, SAT, x = -9 y = -5 z = 10 
/20220315-MathProblems/STC_0147.smt2, 16.676957, SAT, x = -56 y = -50 z = 67 
/20220315-MathProblems/STC_0148.smt2, 180.000310, Not SAT
/20220315-MathProblems/STC_0149.smt2, 180.000222, Not SAT
/20220315-MathProblems/STC_0150.smt2, 180.000276, Not SAT
/20220315-MathProblems/STC_0151.smt2, 0.229930, SAT, x = -4 y = -1 z = 6 
/20220315-MathProblems/STC_0152.smt2, 0.229442, SAT, x = -4 y = 0 z = 6 
/20220315-MathProblems/STC_0153.smt2, 0.140691, SAT, x = -15 y = 11 z = 13 
/20220315-MathProblems/STC_0154.smt2, 0.210119, SAT, x = -6 y = 3 z = 7 
/20220315-MathProblems/STC_0155.smt2, 0.257330, SAT, x = -5 y = 4 z = 6 
/20220315-MathProblems/STC_0156.smt2, 180.000209, Not SAT
/20220315-MathProblems/STC_0157.smt2, 180.000131, Not SAT
/20220315-MathProblems/STC_0158.smt2, 180.000271, Not SAT
/20220315-MathProblems/STC_0159.smt2, 52.783293, SAT, x = -238 y = -121 z = 248 
/20220315-MathProblems/STC_0160.smt2, 0.368430, SAT, x = -4 y = 2 z = 6 
/20220315-MathProblems/STC_0161.smt2, 0.024264, SAT, x = -31 y = 20 z = 28 
/20220315-MathProblems/STC_0162.smt2, 0.148753, SAT, x = -21 y = -14 z = 23 
/20220315-MathProblems/STC_0163.smt2, 0.081727, SAT, x = -26 y = -21 z = 30 
/20220315-MathProblems/STC_0164.smt2, 1.225970, SAT, x = -47 y = -45 z = 58 
/20220315-MathProblems/STC_0165.smt2, 180.000157, Not SAT
/20220315-MathProblems/STC_0166.smt2, 180.000278, Not SAT
/20220315-MathProblems/STC_0167.smt2, 180.000243, Not SAT
/20220315-MathProblems/STC_0168.smt2, 0.034186, SAT, x = -28 y = -22 z = 32 
/20220315-MathProblems/STC_0169.smt2, 0.203952, SAT, x = -7 y = 0 z = 8 
/20220315-MathProblems/STC_0170.smt2, 0.201319, SAT, x = -7 y = -6 z = 9 
/20220315-MathProblems/STC_0171.smt2, 0.159416, SAT, x = -13 y = -12 z = 16 
/20220315-MathProblems/STC_0172.smt2, 180.000289, Not SAT
/20220315-MathProblems/STC_0173.smt2, 180.000225, Not SAT
/20220315-MathProblems/STC_0174.smt2, 0.206457, SAT, x = -8 y = 7 z = 7 
/20220315-MathProblems/STC_0175.smt2, 180.000282, Not SAT
/20220315-MathProblems/STC_0176.smt2, 180.000153, Not SAT
/20220315-MathProblems/STC_0177.smt2, 0.217289, SAT, x = -7 y = 2 z = 8 
/20220315-MathProblems/STC_0178.smt2, 0.154841, SAT, x = -13 y = -10 z = 15 
/20220315-MathProblems/STC_0179.smt2, 0.238769, SAT, x = -4 y = 3 z = 6 
/20220315-MathProblems/STC_0180.smt2, 180.000157, Not SAT
/20220315-MathProblems/STC_0181.smt2, 0.184967, SAT, x = -11 y = -6 z = 12 
/20220315-MathProblems/STC_0182.smt2, 0.249445, SAT, x = -14 y = 9 z = 13 
/20220315-MathProblems/STC_0183.smt2, 0.203989, SAT, x = -17 y = 10 z = 16 
/20220315-MathProblems/STC_0184.smt2, 180.000312, Not SAT
/20220315-MathProblems/STC_0185.smt2, 180.000318, Not SAT
