Test name,Execution time,Result,Values
../test/20220315-MathProblems//STC_0102.smt2,60.023755600,,
../test/20220315-MathProblems//STC_0103.smt2,60.022012200,,
../test/20220315-MathProblems//STC_0104.smt2,60.022501900,,
../test/20220315-MathProblems//STC_0105.smt2,46.633576300,sat,
../test/20220315-MathProblems//STC_0106.smt2,30.159143700,sat,
../test/20220315-MathProblems//STC_0107.smt2,60.021656700,,
../test/20220315-MathProblems//STC_0108.smt2,60.021978200,,
../test/20220315-MathProblems//STC_0109.smt2,60.024057500,,
../test/20220315-MathProblems//STC_0110.smt2,60.024445000,,
../test/20220315-MathProblems//STC_0111.smt2,60.023272900,,
../test/20220315-MathProblems//STC_0112.smt2,60.022494300,,
../test/20220315-MathProblems//STC_0113.smt2,60.023236400,,
../test/20220315-MathProblems//STC_0114.smt2,60.022003400,,
../test/20220315-MathProblems//STC_0115.smt2,60.023712800,,
../test/20220315-MathProblems//STC_0116.smt2,60.022040500,,
../test/20220315-MathProblems//STC_0117.smt2,60.022854200,,
../test/20220315-MathProblems//STC_0118.smt2,.309982000,sat,
../test/20220315-MathProblems//STC_0119.smt2,60.022827300,,
../test/20220315-MathProblems//STC_0120.smt2,60.023981400,,
../test/20220315-MathProblems//STC_0121.smt2,60.024789000,,
../test/20220315-MathProblems//STC_0122.smt2,60.022985800,,
../test/20220315-MathProblems//STC_0123.smt2,2.706475100,sat,
../test/20220315-MathProblems//STC_0124.smt2,24.586225800,sat,
../test/20220315-MathProblems//STC_0125.smt2,4.934427700,sat,
../test/20220315-MathProblems//STC_0126.smt2,19.434012400,sat,
../test/20220315-MathProblems//STC_0127.smt2,60.021719000,,
../test/20220315-MathProblems//STC_0128.smt2,16.784018800,sat,
../test/20220315-MathProblems//STC_0129.smt2,60.022754900,,
../test/20220315-MathProblems//STC_0130.smt2,60.023720000,,
../test/20220315-MathProblems//STC_0131.smt2,60.024068200,,
../test/20220315-MathProblems//STC_0132.smt2,60.022966300,,
../test/20220315-MathProblems//STC_0133.smt2,60.023383600,,
../test/20220315-MathProblems//STC_0134.smt2,60.024374700,,
../test/20220315-MathProblems//STC_0135.smt2,60.022705200,,
../test/20220315-MathProblems//STC_0136.smt2,60.021972200,,
../test/20220315-MathProblems//STC_0137.smt2,60.023189500,,
../test/20220315-MathProblems//STC_0138.smt2,60.024525000,,
../test/20220315-MathProblems//STC_0139.smt2,60.022107900,,
../test/20220315-MathProblems//STC_0140.smt2,60.023926500,,
../test/20220315-MathProblems//STC_0141.smt2,60.022374200,,
../test/20220315-MathProblems//STC_0142.smt2,60.022701200,,
../test/20220315-MathProblems//STC_0143.smt2,60.022502200,,
../test/20220315-MathProblems//STC_0144.smt2,.842200900,sat,
../test/20220315-MathProblems//STC_0145.smt2,60.022657700,,
../test/20220315-MathProblems//STC_0146.smt2,60.022008400,,
../test/20220315-MathProblems//STC_0147.smt2,60.022979800,,
../test/20220315-MathProblems//STC_0148.smt2,60.023072900,,
../test/20220315-MathProblems//STC_0149.smt2,60.023599100,,
../test/20220315-MathProblems//STC_0150.smt2,60.023292000,,
../test/20220315-MathProblems//STC_0151.smt2,60.022782300,,
../test/20220315-MathProblems//STC_0152.smt2,.776665300,sat,
